ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 108, AID: 0, Miner created.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 13433, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 13566, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 13607, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 13719, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 14023, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 14177, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 14193, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 14332, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 14362, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 14487, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 14503, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 14658, AID: 15, Foundry finished producing steel ingot. 3 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 14791, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 14946, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 14949, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 15099, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 15107, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 15253, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 15557, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 15711, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 15727, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 15865, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 15896, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 16020, AID: 5, Transporter is traveling to miner.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 16040, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 16154, AID: 11, Smelter finished producing Copper ingot. 2 ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 16328, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 16482, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 16503, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 16635, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 16675, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 16789, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 16810, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 16967, AID: 15, Foundry finished producing steel ingot. 4 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 17093, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 17249, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 17253, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 17402, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 17412, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 17555, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 17860, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 18015, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 18035, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 18167, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 18208, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 18320, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 18623, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 18778, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 18798, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 18932, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 18970, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 19086, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 19107, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 19279, AID: 15, Foundry finished producing steel ingot. 5 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 19390, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 19545, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 19548, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 19698, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 19708, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 19851, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 20166, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 20320, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 20340, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 20473, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 20513, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 20628, AID: 5, Transporter is traveling to miner.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 20649, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 20821, AID: 11, Smelter finished producing Copper ingot. 3 ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 20933, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 21087, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 21103, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 21240, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 21272, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 21395, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 21417, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 21590, AID: 15, Foundry finished producing steel ingot. 6 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 21699, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 21852, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 21857, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 22005, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 22016, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 22158, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 22462, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 22615, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 22631, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 22768, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 22800, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 22922, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 23226, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 23379, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 23395, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 23532, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 23564, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 23687, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 23709, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 23883, AID: 15, Foundry finished producing steel ingot. 7 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 23992, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 24147, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 24151, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 24317, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 24327, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 24471, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 24775, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 24930, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 24952, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 25084, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 2/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 25125, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 25237, AID: 5, Transporter is traveling to miner.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 25259, AID: 10, Smelter started producing Copper ingot. Waiting Ore 2/20.
ThreadID: 00b7bce6827f0000, MID: 0, TID: 0, SID: 1, FID: 0, time stamp: 25432, AID: 11, Smelter finished producing Copper ingot. 4 ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 25542, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 25696, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 25717, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 25849, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 25889, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 26003, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 26024, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 26197, AID: 15, Foundry finished producing steel ingot. 8 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 26307, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 26461, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 26464, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 26613, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 26625, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 26767, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 27071, AID: 6, Transporter take Copper from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 27225, AID: 5, Transporter is traveling to smelter, carrying: Copper.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 27241, AID: 1, Miner started mining Copper, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 1, FID: 0, time stamp: 27379, AID: 7, Transporter put Copper ore to smelter. Waiting Ore 1/20.
ThreadID: 00e73ce8827f0000, MID: 2, TID: 0, SID: 0, FID: 0, time stamp: 27411, AID: 2, Miner finished mining Copper, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 27531, AID: 5, Transporter is traveling to miner.
ThreadID: 00c73ce7827f0000, MID: 3, TID: 1, SID: 0, FID: 0, time stamp: 27837, AID: 6, Transporter take Coal from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 27990, AID: 5, Transporter is traveling to foundry, carrying: Coal.
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 28006, AID: 1, Miner started mining Coal, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 28143, AID: 7, Transporter put Coal ore to foundry. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00d7bce7827f0000, MID: 3, TID: 0, SID: 0, FID: 0, time stamp: 28167, AID: 2, Miner finished mining Coal, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 28298, AID: 5, Transporter is traveling to miner.
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 28319, AID: 14, Foundry started producing steel ingot. Waiting Ore coal: (1/20), iron: (1/20).
ThreadID: 00a73ce6827f0000, MID: 0, TID: 0, SID: 0, FID: 1, time stamp: 28493, AID: 15, Foundry finished producing steel ingot. 9 steel ingots are produced.
ThreadID: 00c73ce7827f0000, MID: 1, TID: 1, SID: 0, FID: 0, time stamp: 28603, AID: 6, Transporter take Iron from miner, current fill 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 28758, AID: 5, Transporter is traveling to foundry, carrying: Iron.
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 28762, AID: 1, Miner started mining Iron, current capacity: 19/20.
ThreadID: 00c73ce7827f0000, MID: 0, TID: 1, SID: 0, FID: 1, time stamp: 28911, AID: 7, Transporter put Iron ore to foundry. Waiting Ore coal: (0/20), iron: (1/20).
ThreadID: 00f7bce8827f0000, MID: 1, TID: 0, SID: 0, FID: 0, time stamp: 28921, AID: 2, Miner finished mining Iron, current capacity: 20/20.
ThreadID: 00c73ce7827f0000, MID: 2, TID: 1, SID: 0, FID: 0, time stamp: 29065, AID: 5, Transporter is traveling to miner.
